"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-25","변동액","계약종료일"
"SAME","주식회사 에이치케이시스템","25770781","데스크톱컴퓨터, 에이치케이시스템, HSC5-BYE0P0, Intel Core i5 14500(2.6GHz)","1362500","1362500","1362500","0","2029.09.30"
"SAME","주식회사 기린","25661583","데스크톱컴퓨터, 기린, KR176-S4732320, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)","1367130","1367130","1367130","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770795","데스크톱컴퓨터, 에이치케이시스템, HG7C-DXU0P0, AMD Ryzen9 7900(3.7GHz)","1367200","1367200","1367200","0","2029.09.30"
"SAME","(주)한성컴퓨터","25803992","데스크톱컴퓨터, 한성컴퓨터, T14-B771615V0, Intel Core i7 14700(2.1GHz)","1370400","1370400","1370400","0","2027.08.08"
"SAME","위메이드 보호작업장","25229321","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F21M5V5, Intel Core i5 13500(2.5GHz)","1373900","1373900","1373900","0","2026.07.19"
"SAME","위메이드 보호작업장","25229336","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F21M5V5, Intel Core i5 13500(2.5GHz)","1373900","1373900","1373900","0","2026.07.19"
"SAME","(주)한성컴퓨터","25804000","데스크톱컴퓨터, 한성컴퓨터, T15-B851615V0, Intel Core Ultra 5 235(3.4GHz)","1376400","1376400","1376400","0","2027.08.08"
"SAME","주식회사 기린","25661577","데스크톱컴퓨터, 기린, KR176-T4732320, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)","1377130","1377130","1377130","0","2029.09.30"
"SAME","위메이드 보호작업장","25638703","데스크톱컴퓨터, 위메이드 보호작업장, RTM-S4ZM56VZ, Intel Core i7 14700(2.1GHz)","1380100","",,"0","2026.07.19"
"SAME","위메이드 보호작업장","25638708","데스크톱컴퓨터, 위메이드 보호작업장, RTS-S4ZM56VZ, Intel Core i7 14700(2.1GHz)","1380100","",,"0","2026.07.19"
"SAME","삼호글로벌 주식회사","25495056","데스크톱컴퓨터, 삼호글로벌, KOPS-JF1340P-S5YS1, Intel Core i5 1340P(1.9GHz)","1382900","1382900","1382900","0","2029.04.22"
"SAME","주식회사 비엔피","24663399","데스크톱컴퓨터, 비엔피, B5M-2T16S5H1/G50, Intel Core i5 12500(3.0GHz)","1384400","1384400","1384400","0","2029.09.30"
"SAME","(주)유투","25034164","데스크톱컴퓨터, 유투, T7D4-A20/B, Intel Core i7 13700(2.1GHz)","1386700","1386700","1386700","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770772","데스크톱컴퓨터, 에이치케이시스템, HSB7-BY52P0, Intel Core i7 14700(2.1GHz)","1391200","1391200","1391200","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769834","데스크톱컴퓨터, 에이치케이시스템, HTB7-BY52P0, Intel Core i7 14700(2.1GHz)","1391200","1391200","1391200","0","2029.09.30"
"SAME","네오프랜드(주)","24645809","데스크톱컴퓨터, 네오프랜드, NDI72M2-C12U, Intel Core i7 12700(2.1GHz)","1398770","1398770","1398770","0","2026.08.03"
"SAME","주식회사 엔와이컴퓨터","25817158","데스크톱컴퓨터, 엔와이컴퓨터, NY-P147SI04A, Intel Core i7 14700(2.1GHz)","1399700","1399700","1399700","0","2029.09.30"
"SAME","주식회사 주연테크","25694239","데스크톱컴퓨터, 주연테크, JA-U5F1T2TS, Intel Core Ultra 5 245K(4.2GHz)","1402900","1402900","1402900","0","2029.09.30"
"SAME","주식회사 주연테크","25694268","데스크톱컴퓨터, 주연테크, JS-U5F1T2TS, Intel Core Ultra 5 245K(4.2GHz)","1402900","1402900","1402900","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769846","데스크톱컴퓨터, 에이치케이시스템, HTC7-BXE0P0, Intel Core i7 14700(2.1GHz)","1403500","1403500","1403500","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770784","데스크톱컴퓨터, 에이치케이시스템, HSC7-BXE0P0, Intel Core i7 14700(2.1GHz)","1403500","1403500","1403500","0","2029.09.30"
"SAME","주식회사 인텍","25319768","데스크톱컴퓨터, 인텍, IT176-T3516307, Intel Core i5-13500(2.5GHz)","1405900","1405900","1405900","0","2029.03.14"
"SAME","주식회사 티원엘에스","24878989","데스크톱컴퓨터, 티원엘에스, TMB-C73915, Intel Core i7 13700(2.1GHz)","1408400","1408400","1408400","0","2029.03.18"
"SAME","주식회사 주연테크","25694282","데스크톱컴퓨터, 주연테크, JS-U72F1TS, Intel Core Ultra 7 265K(3.9GHz)","1412000","1412000","1412000","0","2029.09.30"
"SAME","주식회사 주연테크","25694258","데스크톱컴퓨터, 주연테크, JA-U72F1TS, Intel Core Ultra 7 265K(3.9GHz)","1412000","1412000","1412000","0","2029.09.30"
"SAME","주식회사 아이티에스","25155351","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7C51V6, Intel Core i7 13700(2.1GHz)","1414000","1414000","1414000","0","2028.02.12"
"SAME","주식회사 비엔피","25031939","데스크톱컴퓨터, 비엔피, B7M-3T16S5H1/G50, Intel Core i7 13700(2.1GHz)","1414800","1414800","1414800","0","2029.09.30"
"SAME","오렌지보호작업장","25613341","데스크톱컴퓨터, 오렌지보호작업장, OMG-47001, Intel Core i7 14700(2.1GHz)","1415000","1415000","1415000","0","2029.09.30"
"SAME","(주)한성컴퓨터","25804001","데스크톱컴퓨터, 한성컴퓨터, T15-B871651V0, Intel Core Ultra 7 265(2.4GHz)","1416500","1416500","1416500","0","2027.08.08"
"SAME","주식회사 주연테크","25694256","데스크톱컴퓨터, 주연테크, JA-U72F5SH, Intel Core Ultra 7 265K(3.9GHz)","1417200","1417200","1417200","0","2029.09.30"
"SAME","주식회사 주연테크","25694230","데스크톱컴퓨터, 주연테크, JS-U72F5SH, Intel Core Ultra 7 265K(3.9GHz)","1417200","1417200","1417200","0","2029.09.30"
"SAME","(주)유투","25769654","데스크톱컴퓨터, 유투, AT7E4-520/B, AMD Ryzen7 PRO 7745(3.8GHz)","1419000","1419000","1419000","0","2029.09.30"
"SAME","위메이드 보호작업장","25638712","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F22M5V6, Intel Core i5 14500(2.6GHz)","1420200","1420200","1420200","0","2026.07.19"
"SAME","주식회사 트리엠","25726667","데스크톱컴퓨터, 트리엠, TX4-RB7-506R35, Intel Core i7-14700(2.1GHz)","1421700","1421700","1421700","0","2029.06.25"
"SAME","주식회사 에이치케이시스템","25769829","데스크톱컴퓨터, 에이치케이시스템, HTB7-AYE0P0, Intel Core i7 13700(2.1GHz)","1422300","1422300","1422300","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770759","데스크톱컴퓨터, 에이치케이시스템, HSB7-AYE0P0, Intel Core i7 13700(2.1GHz)","1422300","1422300","1422300","0","2029.09.30"
"SAME","주식회사 티원엘에스","25855497","데스크톱컴퓨터, 티원엘에스, TMB-D51925S, Intel Core i5 14500(2.6GHz)","1424100","1424100","1424100","0","2029.03.18"
"SAME","주식회사 에이치케이시스템","25770766","데스크톱컴퓨터, 에이치케이시스템, HSB5-BX5250, Intel Core i5 14500(2.6GHz)","1427200","1427200","1427200","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769823","데스크톱컴퓨터, 에이치케이시스템, HTB5-BX5250, Intel Core i5 14500(2.6GHz)","1427200","1427200","1427200","0","2029.09.30"
"SAME","주식회사 기린","25309003","데스크톱컴퓨터, 기린, KR176-T3516307, Intel Core i5-13500(2.5GHz)","1427400","1427400","1427400","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589661","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T71622R50, Intel Core i7 12700(2.1GHz)","1429000","1429000","1429000","0","2026.04.29"
"SAME","(주)레드스톤시스템","25638020","데스크톱컴퓨터, 레드스톤시스템, DMY-4505BHL, Intel Core i5 14500(2.6GHz)","1430500","1430500","1430500","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24521191","데스크톱컴퓨터, 위더스컴퓨터, H6S-70N5H232-V50, Intel Core i7 12700(2.1GHz)","1432000","1432000","1432000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24521194","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N5H232-V50, Intel Core i7 12700(2.1GHz)","1432000","1432000","1432000","0","2029.09.30"
"SAME","사단법인 나너우리","25785869","데스크톱컴퓨터, 나너우리, IYU-M45RF, Intel Core i5 14500(2.6GHz)","1433900","1433900","1433900","0","2029.09.30"
"SAME","(주)컴트리","25797483","데스크톱컴퓨터, 컴트리, CS4-E53-BS0001, Intel Core i5 14500(2.6GHz)","1434310","1434310","1434310","0","2029.09.30"
"SAME","(주)유투","25545868","데스크톱컴퓨터, 유투, T5E2-52E/B, Intel Core i5 14500(2.6GHz)","1437400","1437400","1437400","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769848","데스크톱컴퓨터, 에이치케이시스템, HTC7-BY52P0, Intel Core i7 14700(2.1GHz)","1441200","1441200","1441200","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770786","데스크톱컴퓨터, 에이치케이시스템, HSC7-BY52P0, Intel Core i7 14700(2.1GHz)","1441200","1441200","1441200","0","2029.09.30"
"SAME","(주)컴트리","25797486","데스크톱컴퓨터, 컴트리, CS4-E71-BS0002, Intel Core i7 14700(2.1GHz)","1442310","1442310","1442310","0","2029.09.30"
"SAME","네오프랜드(주)","24645810","데스크톱컴퓨터, 네오프랜드, NDI72M2-D12U, Intel Core i7 12700(2.1GHz)","1452040","1452040","1452040","0","2026.08.03"
"SAME","삼호글로벌 주식회사","25495049","데스크톱컴퓨터, 삼호글로벌, KOPS-14ULTRA5-165NN, Intel Core ULTRA5-125H(3.6GHz)","1456500","1456500","1456500","0","2029.04.22"
"SAME","주식회사 티원엘에스","25634786","데스크톱컴퓨터, 티원엘에스, TMB-D7192ES, Intel Core i7 14700(2.1GHz)","1457800","1457800","1457800","0","2029.03.18"
"SAME","(주)컴트리","25797482","데스크톱컴퓨터, 컴트리, CS4-E71-BK0001, Intel Core i7 14700(2.1GHz)","1458710","1458710","1458710","0","2029.09.30"
"SAME","오렌지보호작업장","25613342","데스크톱컴퓨터, 오렌지보호작업장, OMG-47002, Intel Core i7 14700(2.1GHz)","1460000","1460000","1460000","0","2029.09.30"
"SAME","주식회사 비엔피","25031936","데스크톱컴퓨터, 비엔피, B7M-3T16S1H1/G50, Intel Core i7 13700(2.1GHz)","1466000","1466000","1466000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769835","데스크톱컴퓨터, 에이치케이시스템, HTB7-BYE0P0, Intel Core i7 14700(2.1GHz)","1467500","1467500","1467500","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770773","데스크톱컴퓨터, 에이치케이시스템, HSB7-BYE0P0, Intel Core i7 14700(2.1GHz)","1467500","1467500","1467500","0","2029.09.30"
"SAME","(주)레드스톤시스템","25331307","데스크톱컴퓨터, 레드스톤시스템, DMY-3766HLT, Intel Core i7 13700(2.1GHz)","1469000","1469000","1469000","0","2029.09.30"
"SAME","삼호글로벌 주식회사","25193215","데스크톱컴퓨터, 삼호글로벌, KOPS-F12S55-HHN, Intel Core i7 1255U(1.7GHz)","1469500","1469500","1469500","0","2029.04.22"
"SAME","주식회사 스마트인디지털","25653030","데스크톱컴퓨터, 스마트인디지털, SLM5-PGESBT(406), Intel Core i5-14500(2.6GHz)","1475000","1475000","1475000","0","2029.09.30"
"SAME","주식회사 주연테크","25694277","데스크톱컴퓨터, 주연테크, JS-U52F1T2TS, Intel Core Ultra 5 245K(4.2GHz)","1478400","1478400","1478400","0","2029.09.30"
"SAME","주식회사 주연테크","25694247","데스크톱컴퓨터, 주연테크, JA-U52F1T2TS, Intel Core Ultra 5 245K(4.2GHz)","1478400","1478400","1478400","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589662","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T71625R50, Intel Core i7 12700(2.1GHz)","1484000","1484000","1484000","0","2026.04.29"
"SAME","주식회사 대우루컴즈","25563993","데스크톱컴퓨터, 대우루컴즈, DT367B-476508, Intel Core i7 14700(2.1GHz)","1485000","1485000","1485000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569895","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7HBDN, Intel Core i7 14700(2.1GHz)","1485000","1485000","1485000","0","2029.09.30"
"SAME","주식회사 비엔피","24663407","데스크톱컴퓨터, 비엔피, B7M-2T16S5H1/G35, Intel Core i7 12700(2.1GHz)","1497000","1497000","1497000","0","2029.09.30"
"SAME","주식회사 티원엘에스","25855496","데스크톱컴퓨터, 티원엘에스, TMB-D71925S, Intel Core i7 14700(2.1GHz)","1500600","1500600","1500600","0","2029.03.18"
"SAME","주식회사 에이치케이시스템","25769843","데스크톱컴퓨터, 에이치케이시스템, HTC5-BY5050, Intel Core i5 14500(2.6GHz)","1501000","1501000","1501000","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589663","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T716210R50, Intel Core i7 12700(2.1GHz)","1516000","1516000","1516000","0","2026.04.29"
"SAME","주식회사 비엔피","24663396","데스크톱컴퓨터, 비엔피, B5M-2T16S5H1/G60, Intel Core i5 12500(3.0GHz)","1516900","1516900","1516900","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770787","데스크톱컴퓨터, 에이치케이시스템, HSC7-BYE0P0, Intel Core i7 14700(2.1GHz)","1517500","1517500","1517500","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769849","데스크톱컴퓨터, 에이치케이시스템, HTC7-BYE0P0, Intel Core i7 14700(2.1GHz)","1517500","1517500","1517500","0","2029.09.30"
"SAME","네오프랜드(주)","25590588","데스크톱컴퓨터, 네오프랜드, NDI54M4-C15A, Intel Core i5 14500(2.6GHz)","1522000","1522000","1522000","0","2026.08.03"
"SAME","주식회사 인텍","25822917","데스크톱컴퓨터, 인텍, ITA176-T4532307, IntelCore i5-14500(2.6GHz)","1523000","1523000","1523000","0","2029.03.14"
"SAME","주식회사 인텍","25319770","데스크톱컴퓨터, 인텍, IT176-T3516327, Intel Core i5-13500(2.5GHz)","1524900","1524900","1524900","0","2029.03.14"
"SAME","주식회사 트리엠","25726669","데스크톱컴퓨터, 트리엠, TX4-RB7-506R46, Intel Core i7-14700(2.1GHz)","1545900","",,"0","2029.06.25"
"SAME","삼호글로벌 주식회사","25495050","데스크톱컴퓨터, 삼호글로벌, KOPS-14ULTRA5-325NN, Intel CoreULTRA5-125H(3.6GHz)","1547100","1547100",,"0","2029.04.22"
"SAME","삼호글로벌 주식회사","25495046","데스크톱컴퓨터, 삼호글로벌, KOPS-KS1355H-SS5NN, Intel Core i7 1355U(1.7GHz)","1550200","1550200",,"0","2029.04.22"
"SAME","주식회사 인텍","25822916","데스크톱컴퓨터, 인텍, ITA176-T4516327, IntelCore i5-14500(2.6GHz)","1553000","1553000",,"0","2029.03.14"
"SAME","사단법인 나너우리","25785870","데스크톱컴퓨터, 나너우리, IYU-M451RF, Intel Core i5 14500(2.6GHz)","1553900","1553900",,"0","2029.09.30"
"SAME","(주)다컴시스템","25586025","데스크톱컴퓨터, 다컴시스템, MI4FKD-4643BA, Intel Core i7 14700(2.1GHz)","1555000","",,"0","2029.09.30"
"SAME","삼호글로벌 주식회사","25193219","데스크톱컴퓨터, 삼호글로벌, KOPS-12K70PHS0, Intel Core i7 1270P(2.2GHz)","1561500","1561500",,"0","2029.04.22"
"SAME","주식회사 주연테크","25694280","데스크톱컴퓨터, 주연테크, JS-U7F1T2TS, Intel Core Ultra 7 265K(3.9GHz)","1562900","1562900",,"0","2029.09.30"
"SAME","주식회사 주연테크","25694251","데스크톱컴퓨터, 주연테크, JA-U7F1T2TS, Intel Core Ultra 7 265K(3.9GHz)","1562900","1562900",,"0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25564174","데스크톱컴퓨터, 엔와이컴퓨터, NY-P147QI34A, Intel Core i7 14700(2.1GHz)","1570000","1570000",,"0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563983","데스크톱컴퓨터, 대우루컴즈, DT367B-476528, Intel Core i7 14700(2.1GHz)","1571000","1571000",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569896","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7HBDF, Intel Core i7 14700(2.1GHz)","1571000","1571000",,"0","2029.09.30"
"SAME","주식회사 비엔피","24732298","데스크톱컴퓨터, 비엔피, B7M-2T16S5H1/G36, Intel Core i7 12700(2.1GHz)","1574500","1574500",,"0","2029.09.30"
"SAME","주식회사 아이브리지닷컴","25628963","데스크톱컴퓨터, 아이브리지닷컴, M7-X47B-1A2A, i7-14700(2.1GHz)","1582000","1582000",,"0","2028.12.03"
"SAME","(주)컴트리","25797485","데스크톱컴퓨터, 컴트리, CS4-E73-BS0001, Intel Core i7 14700(2.1GHz)","1582010","1582010",,"0","2029.09.30"
"SAME","삼호글로벌 주식회사","25495055","데스크톱컴퓨터, 삼호글로벌, KOPS-JF1360P-SFYS1, Intel Core i7 1360P(2.2GHz)","1582700","1582700",,"0","2029.04.22"
"SAME","주식회사 비엔피","25031933","데스크톱컴퓨터, 비엔피, B7M-3T16S5H1/G36, Intel Core i7 13700(2.1GHz)","1583300","1583300",,"0","2029.09.30"
"SAME","(주)다컴시스템","25538492","데스크톱컴퓨터, 다컴시스템, MI4DFD-464GBA, Intel Core i5 14500(2.6GHz)","1587000","1587000",,"0","2029.09.30"
"SAME","주식회사 티원엘에스","25634781","데스크톱컴퓨터, 티원엘에스, TMB-D7190FS, Intel Core i7 14700(2.1GHz)","1595000","1595000",,"0","2029.03.18"
"SAME","주식회사 인텍","25319773","데스크톱컴퓨터, 인텍, IT176-T3732307, Intel Core i7-13700(2.1GHz)","1596600","1596600",,"0","2029.03.14"
"SAME","주식회사 티원엘에스","24884619","데스크톱컴퓨터, 티원엘에스, TMB-C73916, Intel Core i7 13700(2.1GHz)","1598600","1598600",,"0","2029.03.18"
"SAME","(주)컴트리","25101184","데스크톱컴퓨터, 컴트리, CMG-D7J1LG0, Intel Core i7 13700(2.1GHz)","1611800","1611800",,"0","2029.09.30"
"SAME","(주)유투","25545866","데스크톱컴퓨터, 유투, T7E2-52E/B, Intel Core i7 14700(2.1GHz)","1614400","1614400",,"0","2029.09.30"
"SAME","주식회사 기린","25309007","데스크톱컴퓨터, 기린, KR176-T3716327, Intel Core i7-13700(2.1GHz)","1620000","1620000",,"0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769847","데스크톱컴퓨터, 에이치케이시스템, HTC7-BX5250, Intel Core i7 14700(2.1GHz)","1632200","1632200",,"0","2029.09.30"
"SAME","주식회사 주연테크","25694259","데스크톱컴퓨터, 주연테크, JA-U72F1T2TS, Intel Core Ultra 7 265K(3.9GHz)","1638400","",,"0","2029.09.30"
"SAME","주식회사 주연테크","25694287","데스크톱컴퓨터, 주연테크, JS-U72F1T2TS, Intel Core Ultra 7 265K(3.9GHz)","1638400","",,"0","2029.09.30"
"SAME","주식회사 비엔피","24732300","데스크톱컴퓨터, 비엔피, B7M-2T16S1H2/G36, Intel Core i7 12700(2.1GHz)","1642700","",,"0","2029.09.30"
"SAME","주식회사 아이브리지닷컴","25628964","데스크톱컴퓨터, 아이브리지닷컴, M7-X47B-2A2A, i7-14700(2.1GHz)","1645900","",,"0","2028.12.03"
"SAME","위메이드 보호작업장","25638699","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F22M5V6, Intel Core i5 14500(2.6GHz)","1649600","",,"0","2026.07.19"
"SAME","위메이드 보호작업장","25638707","데스크톱컴퓨터, 위메이드 보호작업장, RTS-S43M6V6, Intel Core i7 14700(2.1GHz)","1650100","",,"0","2026.07.19"
"SAME","주식회사 에이치케이시스템","25769850","데스크톱컴퓨터, 에이치케이시스템, HTC7-BY5050, Intel Core i7 14700(2.1GHz)","1656000","",,"0","2029.09.30"
"SAME","삼호글로벌 주식회사","25495058","데스크톱컴퓨터, 삼호글로벌, KOPS-14ULTRA5-165NS, Intel Core ULTRA5-125H(3.6GHz)","1656500","",,"0","2029.04.22"
"SAME","주식회사 티원엘에스","25634782","데스크톱컴퓨터, 티원엘에스, TMB-D7192FS, Intel Core i7 14700(2.1GHz)","1657800","",,"0","2029.03.18"
"SAME","(주)다컴시스템","25586024","데스크톱컴퓨터, 다컴시스템, MI4FKD-5643BA, Intel Core i7 14700(2.1GHz)","1660000","",,"0","2029.09.30"
"SAME","주식회사 인텍","25319776","데스크톱컴퓨터, 인텍, IT176-T3716327, Intel Core i7-13700(2.1GHz)","1669100","",,"0","2029.03.14"
"SAME","주식회사 에이치케이시스템","25769824","데스크톱컴퓨터, 에이치케이시스템, HTB5-BX5260, Intel Core i5 14500(2.6GHz)","1682200","",,"0","2029.09.30"
"SAME","네오프랜드(주)","24645814","데스크톱컴퓨터, 네오프랜드, NDI72M2-D16U, Intel Core i7 12700(2.1GHz)","1684910","",,"0","2026.08.03"
"SAME","네오프랜드(주)","24645811","데스크톱컴퓨터, 네오프랜드, NDI72M2-D25U, Intel Core i7 12700(2.1GHz)","1688480","",,"0","2026.08.03"
"SAME","주식회사 티원엘에스","25855490","데스크톱컴퓨터, 티원엘에스, TMB-D7392ES, Intel Core i7 14700(2.1GHz)","1702200","",,"0","2029.03.18"
"SAME","주식회사 삼보컴퓨터","25569968","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB51Q-005, Intel Core i5 13500(2.5GHz)","1704000","",,"0","2029.09.30"
"SAME","(주)컴트리","25101174","데스크톱컴퓨터, 컴트리, CMG-D7I3MG0, Intel Core i7 13700(2.1GHz)","1704200","",,"0","2029.09.30"
"SAME","삼호글로벌 주식회사","25495051","데스크톱컴퓨터, 삼호글로벌, KOPS-14ULTRA5-161NS, Intel Core ULTRA5-125H(3.6GHz)","1705900","",,"0","2029.04.22"
"SAME","주식회사 인텍","25319774","데스크톱컴퓨터, 인텍, IT176-T3732327, Intel Core i7-13700(2.1GHz)","1715600","",,"0","2029.03.14"
"SAME","네오프랜드(주)","24645813","데스크톱컴퓨터, 네오프랜드, NDI72M2-C12V, Intel Core i7 12700(2.1GHz)","1717450","",,"0","2026.08.03"
"SAME","주식회사 인텍","25232534","데스크톱컴퓨터, 인텍, IT176-T3732317, Intel Core i7-13700(2.1GHz)","1718600","",,"0","2029.03.14"
"SAME","주식회사 삼보컴퓨터","25737224","데스크톱컴퓨터, 삼보컴퓨터, DT281-GC51Q-010, Intel Core i5 14500(2.6GHz)","1724000","",,"0","2029.09.30"
"SAME","사단법인 나너우리","25784885","데스크톱컴퓨터, 나너우리, IYU-M471RG, Intel Core i7 14700(2.1GHz)","1725400","",,"0","2029.09.30"
"SAME","주식회사 기린","25661573","데스크톱컴퓨터, 기린, KR176-T4932320, Intel&nbsp;Core&nbsp;i9-14900(2.0GHz)","1732130","",,"0","2029.09.30"
"SAME","주식회사 스마트인디지털","25653027","데스크톱컴퓨터, 스마트인디지털, SLM7-PGJSBT(406), Intel Core i7-14700(2.1GHz)","1740500","",,"0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563896","데스크톱컴퓨터, 대우루컴즈, DT367B-37650A, Intel Core i7 13700(2.1GHz)","1742000","",,"0","2029.09.30"
"SAME","위메이드 보호작업장","25229327","데스크톱컴퓨터, 위메이드 보호작업장, RTM-S41M5V7, Intel Core i7 13700(2.1GHz)","1749700","",,"0","2026.07.19"
"SAME","주식회사 비엔피","25031931","데스크톱컴퓨터, 비엔피, B7M-3T32S1H2/G36, Intel Core i7 13700(2.1GHz)","1750700","",,"0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563992","데스크톱컴퓨터, 대우루컴즈, DT367B-47650A, Intel Core i7 14700(2.1GHz)","1751000","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569891","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VBDN, Intel Core i7 14700(2.1GHz)","1751000","",,"0","2029.09.30"
"SAME","(주)레드스톤시스템","25618457","데스크톱컴퓨터, 레드스톤시스템, DMY-4766HMX, Intel Core i7 14700(2.1GHz)","1760500","",,"0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589664","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T73222R70, Intel Core i7 12700(2.1GHz)","1766000","",,"0","2026.04.29"
"SAME","네오프랜드(주)","24645815","데스크톱컴퓨터, 네오프랜드, NDI72M2-D12V, Intel Core i7 12700(2.1GHz)","1770720","",,"0","2026.08.03"
"SAME","주식회사 인텍","25822921","데스크톱컴퓨터, 인텍, ITA176-T4732327, IntelCore i7-14700(2.1GHz)","1778000","",,"0","2029.03.14"
"SAME","위메이드 보호작업장","25638704","데스크톱컴퓨터, 위메이드 보호작업장, RTM-S43M6V6, Intel Core i7 14700(2.1GHz)","1782600","",,"0","2026.07.19"
"SAME","주식회사 대우루컴즈","25563947","데스크톱컴퓨터, 대우루컴즈, DT367B-37250A, Intel Core i7 13700(2.1GHz)","1799000","",,"0","2029.09.30"
"SAME","네오프랜드(주)","25590589","데스크톱컴퓨터, 네오프랜드, NDI54M4-C15B, Intel Core i5 14500(2.6GHz)","1805000","",,"0","2026.08.03"
"SAME","주식회사 대우루컴즈","25563913","데스크톱컴퓨터, 대우루컴즈, DT367B-47250A, Intel Core i7 14700(2.1GHz)","1808000","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569890","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VCDN, Intel Core i7 14700(2.1GHz)","1808000","",,"0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24158991","데스크톱컴퓨터, 서버앤컴퓨터, DECA-T73222G70, Intel Core i7 10700(2.9GHz)","1819000","",,"0","2026.04.29"
"SAME","주식회사 인텍","25822922","데스크톱컴퓨터, 인텍, ITA176-T4732427, IntelCore i7-14700(2.1GHz)","1820000","",,"0","2029.03.14"
"SAME","주식회사 서버앤컴퓨터","24589665","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T73225R70, Intel Core i7 12700(2.1GHz)","1821000","",,"0","2026.04.29"
"SAME","삼호글로벌 주식회사","25495053","데스크톱컴퓨터, 삼호글로벌, KOPS-KS1355H-SS51S, Intel Core i7 1355U(1.7GHz)","1824500","",,"0","2029.04.22"
"SAME","(주)한성컴퓨터","25411621","데스크톱컴퓨터, 한성컴퓨터, T13-X773251V0, Intel Core i7 13700(2.1GHz)","1825900","",,"0","2027.08.08"
"SAME","주식회사 대우루컴즈","25563998","데스크톱컴퓨터, 대우루컴즈, DT367B-37652A, Intel Core i7 13700(2.1GHz)","1828000","",,"0","2029.09.30"
"SAME","주식회사 기린","24481779","데스크톱컴퓨터, 기린, KR161-T2932327, Intel Core i9 12900(2.4GHz)","1835900","",,"0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563981","데스크톱컴퓨터, 대우루컴즈, DT367B-47652A, Intel Core i7 14700(2.1GHz)","1837000","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569894","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VBDF, Intel Core i7 14700(2.1GHz)","1837000","",,"0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24489398","데스크톱컴퓨터, 위더스컴퓨터, H6X-70N5H232-V60, Intel Core i7 12700(2.1GHz)","1842000","",,"0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589667","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T732410R70, Intel Core i7 12700(2.1GHz)","1852000","",,"0","2026.04.29"
