"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-26","2025-12-30","2025-12-31","2026-01-02","변동액","계약종료일"
"UP","주식회사 코리","25673563","데스크톱컴퓨터, 코리, CR176-T4716300, Intel&nbsp;Core&nbsp;i7-14700(2.6GHz)","1057500","1057500","1057500","1057400","1057400","1318500","261100","2029.09.30"
"UP","(주)컴트리","25797464","데스크톱컴퓨터, 컴트리, CM4-E51-B0001, Intel Core i5 14500(2.6GHz)","1057710","1057710","1057710","1057500","1057500","1057710","210","2029.09.30"
"UP","위더스컴퓨터 주식회사","25695806","데스크톱컴퓨터, 위더스컴퓨터, B7T-450N2H116, Intel Core i5 14500(2.6GHz)","1059000","1059000","1059000","1057710","1057710","1371000","313290","2029.09.30"
"UP","주식회사 아이브리지닷컴","25628975","데스크톱컴퓨터, 아이브리지닷컴, S7-X47B-1A0N, i7-14700(3.4GHz)","1059000","1059000","1059000","1059000","1059000","1268000","209000","2028.12.03"
"UP","주식회사 인텍","25319769","데스크톱컴퓨터, 인텍, IT176-T3516320, Intel Core i5-13500(2.5GHz)","1059500","1059500","1059500","1059000","1059000","1352500","293500","2029.03.14"
"UP","주식회사 삼보컴퓨터","25737229","데스크톱컴퓨터, 삼보컴퓨터, DM482-GC51K-001, Intel Core i5 14500(2.6GHz)","1060000","1060000","1060000","1060000","1060000","1308000","248000","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589656","데스크톱컴퓨터, 서버앤컴퓨터, DODE-M77815, Intel Core i7 12700(2.1GHz)","1060000","1060000","1060000","1060000","1060000","1060000","0","2026.04.29"
"UP","(주)다컴시스템","25586044","데스크톱컴퓨터, 다컴시스템, MA4DHF-4640Ai, AMD Ryzen5 8600G(4.3GHz)","1061000","1061000","1061000","1060000","1060000","1307000","247000","2029.09.30"
"UP","주식회사 아이티에스","25155348","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7B100, Intel Core i7 13700(2.1GHz)","1061000","1061000","1061000","1061000","1061000","1400000","339000","2028.02.12"
"SAME","주식회사 트리엠","25726653","데스크톱컴퓨터, 트리엠, TX4-CB7-506, Intel Core i7-14700(2.1GHz)","1061900","","","","",,"0","2029.06.25"
"SAME","주식회사 주연테크","25792390","데스크톱컴퓨터, 주연테크, JS-144G1S, Intel Core i5-14400(2.5GHz)","1062000","1062000","1062000","1062000","1062000","1062000","0","2029.09.30"
"UP","주식회사 주연테크","25792436","데스크톱컴퓨터, 주연테크, JA-144G1S, Intel Core i5-14400(2.5GHz)","1062000","1062000","1062000","1062000","1061700","1062000","300","2029.09.30"
"UP","위더스컴퓨터 주식회사","24935042","데스크톱컴퓨터, 위더스컴퓨터, B7T-50N5H116, Intel Core i5 13500(2.5GHz)","1062100","1062100","1062100","1062100","1062100","1390000","327900","2029.09.30"
"UP","위더스컴퓨터 주식회사","24935038","데스크톱컴퓨터, 위더스컴퓨터, B7S-50N5H116, Intel Core i5 13500(2.5GHz)","1062100","1062100","1062100","1062100","1062100","1390000","327900","2029.09.30"
"UP","주식회사 기린","24481698","데스크톱컴퓨터, 기린, KR166-T2716310, Intel Core i7 12700(2.1GHz)","1062100","1062100","1062100","1062000","1062000","1394100","332100","2029.09.30"
"UP","(주)유투","25479190","데스크톱컴퓨터, 유투, T5E2-520/B, Intel Core i5 14500(2.6GHz)","1063000","1063000","1063000","1063000","1063000","1353000","290000","2029.09.30"
"UP","(주)유투","25479192","데스크톱컴퓨터, 유투, T5E2-550/B, Intel Core i5 14500(2.6GHz)","1063000","1063000","1063000","1062100","1062100","1385500","323400","2029.09.30"
"UP","(주)한성컴퓨터","25803982","데스크톱컴퓨터, 한성컴퓨터, T14-B731615V0, Intel Core i3 14100(3.5GHz)","1063400","1063400","1063400","1063000","1063000","1361300","298300","2027.08.08"
"UP","주식회사 인텍","25319784","데스크톱컴퓨터, 인텍, IT176-T35163C0, Intel Core i5-13500(2.5GHz)","1063500","1063500","1063500","1063400","1063400","1370500","307100","2029.03.14"
"SAME","주식회사 주연테크","25792408","데스크톱컴퓨터, 주연테크, JS-144F5S1S, Intel Core i5-14400(2.5GHz)","1064000","1064000","1064000","1064000","1064000","1064000","0","2029.09.30"
"UP","주식회사 주연테크","25792440","데스크톱컴퓨터, 주연테크, JA-144F5S1S, Intel Core i5-14400(2.5GHz)","1064000","1064000","1064000","1063500","1063500","1064000","500","2029.09.30"
"UP","주식회사 기린","25308420","데스크톱컴퓨터, 기린, KR176-T3716220, Intel Core i7-13700(2.1GHz)","1064900","1064900","1064900","1064000","1064000","1377900","313900","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569828","데스크톱컴퓨터, 에이텍컴퓨터, A2SC-7NBDF, Intel Core i7 12700(2.1GHz)","1065000","1065000","","","",,"0","2029.09.30"
"UP","주식회사 인텍","25822914","데스크톱컴퓨터, 인텍, ITA176-T4532400, IntelCore i5-14500(2.6GHz)","1065000","1065000","1065000","1064900","1064900","1488000","423100","2029.03.14"
"SAME","주식회사 트리엠","25726657","데스크톱컴퓨터, 트리엠, TX4-RB7-506, Intel Core i7-14700(2.1GHz)","1065900","","","","",,"0","2029.06.25"
"UP","(주)유투","25545870","데스크톱컴퓨터, 유투, T7E2-500, Intel Core i7 14700(2.1GHz)","1067000","1067000","1067000","1067000","1067000","1421600","354600","2029.09.30"
"UP","(주)유투","25479176","데스크톱컴퓨터, 유투, S5E2-220/B, Intel Core i5 14500(2.6GHz)","1067000","1067000","1067000","1067000","1067000","1322000","255000","2029.09.30"
"UP","주식회사누리나루","25748067","데스크톱컴퓨터, 누리나루, NRM-345110, Intel Core i5-13400(2.5GHz)","1067000","1067000","1067000","1065000","1065000","1067000","2000","2029.09.30"
"UP","네오프랜드(주)","24645795","데스크톱컴퓨터, 네오프랜드, NDI52M2-C12N, Intel Core i5 12500(3.0GHz)","1067500","1067500","1067500","1067000","1067000","1067500","500","2026.08.03"
"UP","주식회사 스마트인디지털","24499236","데스크톱컴퓨터, 스마트인디지털, DLM7-PGESAT(103), Intel Core i7 12700(2.1GHz)","1069800","1069800","1069800","1067500","1067500","1388500","321000","2029.09.30"
"UP","주식회사 대우루컴즈","25563994","데스크톱컴퓨터, 대우루컴즈, DT367B-446520, Intel Core i5 14400(2.5GHz)","1070000","1070000","1070000","1070000","1070000","1291000","221000","2029.09.30"
"UP","주식회사 대우루컴즈","25563955","데스크톱컴퓨터, 대우루컴즈, DS367A-446520, Intel Core i5 14400(2.5GHz)","1070000","1070000","1070000","1069800","1069800","1291000","221200","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569848","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-4NBDF, Intel Core i5 14400(2.5GHz)","1070000","1070000","1070000","1070000","1070000","1291000","221000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569910","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-4NBDF, Intel Core i5 14400(2.5GHz)","1070000","1070000","1070000","1070000","1070000","1291000","221000","2029.09.30"
"UP","위더스컴퓨터 주식회사","24487419","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N5H116, Intel Core i7 12700(2.1GHz)","1072000","1072000","1072000","1070000","1070000","1365000","295000","2029.09.30"
"UP","사단법인 한국사회적일자리개발원","24526172","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B516M21G0, Intel Core i5 12500(3.0GHz)","1072000","1072000","1072000","1072000","1072000","1458400","386400","2029.09.30"
"UP","주식회사 삼보컴퓨터","25569988","데스크톱컴퓨터, 삼보컴퓨터, DT281-GC51Q-001, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1298000","226000","2029.09.30"
"UP","주식회사 삼보컴퓨터","25569943","데스크톱컴퓨터, 삼보컴퓨터, DG481-GC51Q-001, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1298000","226000","2029.09.30"
"UP","(주)레드스톤시스템","25618487","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HKPF, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1330000","258000","2029.09.30"
"SAME","주식회사 리퓨터","25527963","데스크톱컴퓨터, 리퓨터, X3358E4N, Intel Core i5 13500(2.5GHz)","1072000","1072000","1072000","1072000","1072000","1072000","0","2029.09.30"
"SAME","주식회사 리퓨터","25527954","데스크톱컴퓨터, 리퓨터, H4358E4N, Intel Core i5 13500(2.5GHz)","1072000","1072000","1072000","1072000","1072000","1072000","0","2029.09.30"
"UP","(주)레드스톤시스템","25618462","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HKPF, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1330000","258000","2029.09.30"
"UP","주식회사 대우루컴즈","25563962","데스크톱컴퓨터, 대우루컴즈, DS367A-456500, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1293000","221000","2029.09.30"
"UP","주식회사 대우루컴즈","25563996","데스크톱컴퓨터, 대우루컴즈, DT367B-456500, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1293000","221000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569849","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-5NBDN, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1293000","221000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569911","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-5NBDN, Intel Core i5 14500(2.6GHz)","1072000","1072000","1072000","1072000","1072000","1293000","221000","2029.09.30"
"UP","(주)유투","26023420","데스크톱컴퓨터, 유투, LT5E2-500/B, Intel Core i5 14500(2.6GHz)","1074000","1074000","1074000","1072000","1072000","1336800","264800","2029.09.30"
"UP","위메이드 보호작업장","25229319","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F21M2VZ, Intel Core i5 13500(2.5GHz)","1074500","1074500","1074500","1074000","1074000","1313800","239800","2026.07.19"
"UP","위메이드 보호작업장","25229334","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F21M2VZ, Intel Core i5 13500(2.5GHz)","1074500","1074500","1074500","1074500","1074500","1313800","239300","2026.07.19"
"UP","주식회사누리나루","25748055","데스크톱컴퓨터, 누리나루, NRM-445110, Intel Core i5-14400(2.5GHz)","1075000","1075000","1075000","1074500","1074500","1075000","500","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589659","데스크톱컴퓨터, 서버앤컴퓨터, DODE-M71612G7, Intel Core i7 12700(2.1GHz)","1075000","1075000","1075000","1075000","1075000","1075000","0","2026.04.29"
"UP","주식회사 리퓨터","25789428","데스크톱컴퓨터, 리퓨터, HH457E7N, Intel Core i5 14500(2.6GHz)","1075500","1075500","1075500","1075000","1075000","1075500","500","2029.09.30"
"UP","주식회사 비엔피","25031924","데스크톱컴퓨터, 비엔피, B5M-3T16S5H1, Intel Core i5 13500(2.5GHz)","1075800","1075800","1075800","1075800","1075800","1341800","266000","2029.09.30"
"UP","주식회사 비엔피","25031911","데스크톱컴퓨터, 비엔피, B5S-31T16S5H1, Intel Core i5 13500(2.5GHz)","1075800","1075800","1075800","1075500","1075500","1341800","266300","2029.09.30"
"UP","(주)한성컴퓨터","25110155","데스크톱컴퓨터, 한성컴퓨터, S13-B573251V5, Intel Core i5 13500(2.5GHz)","1075900","1075900","1075900","1075900","1075900","1402800","326900","2027.08.08"
"UP","(주)한성컴퓨터","25110163","데스크톱컴퓨터, 한성컴퓨터, T13-X573251V5, Intel Core i5 13500(2.5GHz)","1075900","1075900","1075900","1075800","1075800","1402800","327000","2027.08.08"
"UP","(주)컴트리","25797446","데스크톱컴퓨터, 컴트리, CM4-E51-Q0002, Intel Core i5 14500(2.6GHz)","1075910","1075910","1075910","1075900","1075900","1075910","10","2029.09.30"
"UP","주식회사 대우루컴즈","25770999","데스크톱컴퓨터, 대우루컴즈, DK46A-456500, Intel Core i5-14500(2.6GHz)","1077000","1077000","1077000","1075910","1075910","1302000","226090","2029.09.30"
"UP","(주)한성컴퓨터","25930885","데스크톱컴퓨터, 한성컴퓨터, M15-31200, Intel Core 3 100U(1.2GHz)","1078800","1078800","1078800","1077000","1077000","1115800","38800","2027.08.08"
"UP","주식회사 티원엘에스","25859206","데스크톱컴퓨터, 티원엘에스, TSB-D51900M, Intel Core i5 14500(2.6GHz)","1079000","1079000","1079000","1079000","1079000","1146300","67300","2029.03.18"
"UP","주식회사 아이브리지닷컴","25628958","데스크톱컴퓨터, 아이브리지닷컴, M5-X46B-1A2N, i5-14600(2.7GHz)","1079000","1079000","1079000","1078800","1078800","1328000","249200","2028.12.03"
"UP","주식회사누리나루","25748077","데스크톱컴퓨터, 누리나루, NRS-455110, Intel Core i5-14500(2.6GHz)","1079400","1079400","1079400","1079000","1079000","1079400","400","2029.09.30"
"UP","주식회사 테트라","25356979","데스크톱컴퓨터, 테트라, T-MDT475S16, Intel Core i7 14700(2.1GHz)","1079700","1079700","1079700","1079400","1079400","1299000","219600","2029.09.30"
"UP","오렌지보호작업장","25613345","데스크톱컴퓨터, 오렌지보호작업장, OMR-44002, Intel Core i5 14400(2.5GHz)","1081000","1081000","1081000","1079700","1079700","1418000","338300","2029.09.30"
"UP","위메이드 보호작업장","24782794","데스크톱컴퓨터, 위메이드 보호작업장, ADF-M21M5VZ, Intel Core i5 12500(3.0GHz)","1081200","1081200","1081200","1081000","1081000","1469600","388600","2026.07.19"
"UP","위메이드 보호작업장","24782809","데스크톱컴퓨터, 위메이드 보호작업장, ADF-S21M5VZ, Intel Core i5 12500(3.0GHz)","1081200","1081200","1081200","1081200","1081200","1469600","388400","2026.07.19"
"SAME","주식회사누리나루","25745575","데스크톱컴퓨터, 누리나루, NRS-355110, Intel Core i5-13500(2.5GHz)","1082000","1082000","1082000","1082000","1082000","1082000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770776","데스크톱컴퓨터, 에이치케이시스템, HSC5-BX50P0, Intel Core i5 14500(2.6GHz)","1082000","1082000","1082000","1082000","1082000","1082000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769838","데스크톱컴퓨터, 에이치케이시스템, HTC5-BX50P0, Intel Core i5 14500(2.6GHz)","1082000","1082000","1082000","1082000","1082000","1082000","0","2029.09.30"
"UP","(주)한성컴퓨터","24526278","데스크톱컴퓨터, 한성컴퓨터, T-71651V0, Intel Core i7 12700(2.1GHz)","1082800","1082800","1082800","1082000","1082000","1429000","347000","2027.08.08"
"UP","(주)레드스톤시스템","25618498","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HMPFL, AMD Ryzen7 7700(3.8GHz)","1085500","1085500","1085500","1082800","1082800","1297500","214700","2029.09.30"
"UP","주식회사 주연테크","25792429","데스크톱컴퓨터, 주연테크, JA-145F5S2H, Intel Core i5-14500(2.6GHz)","1086700","1086700","1086700","1085500","1085500","1086700","1200","2029.09.30"
"SAME","주식회사 주연테크","25792380","데스크톱컴퓨터, 주연테크, JS-145F5S2H, Intel Core i5-14500(2.6GHz)","1086700","1086700","1086700","1086700","1086700","1086700","0","2029.09.30"
"UP","위메이드 보호작업장","25638688","데스크톱컴퓨터, 위메이드 보호작업장, RTS-L2ZM56VZ, Intel Core i5 14400(2.5GHz)","1088800","1088800","1088800","1086700","1086700","1475000","388300","2026.07.19"
"UP","(주)유투","25479174","데스크톱컴퓨터, 유투, S5E2-550/B, Intel Core i5 14500(2.6GHz)","1089000","1089000","1089000","1089000","1089000","1411500","322500","2029.09.30"
"UP","(주)유투","25479172","데스크톱컴퓨터, 유투, S5E2-520/B, Intel Core i5 14500(2.6GHz)","1089000","1089000","1089000","1088800","1088800","1379000","290200","2029.09.30"
"UP","위더스컴퓨터 주식회사","25695812","데스크톱컴퓨터, 위더스컴퓨터, B7S-450N5H116, Intel Core i5 14500(2.6GHz)","1091100","1091100","1091100","1089000","1089000","1439000","350000","2029.09.30"
"UP","주식회사누리나루","25748075","데스크톱컴퓨터, 누리나루, NRS-451010, Intel Core i5-14500(2.6GHz)","1093400","1093400","1093400","1091100","1091100","1093400","2300","2029.09.30"
"UP","위더스컴퓨터 주식회사","24487415","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N5H216, Intel Core i7 12700(2.1GHz)","1094000","1094000","1094000","1093400","1094000","1394000","300000","2029.09.30"
"UP","주식회사 아이브리지닷컴","25628969","데스크톱컴퓨터, 아이브리지닷컴, S5-X46B-1A2N, i5-14600(2.7GHz)","1094000","1094000","1094000","1094000","1093400","1343000","249600","2028.12.03"
"UP","주식회사 테트라","24959789","데스크톱컴퓨터, 테트라, T-DT351T2S16-P8V7, Intel Core i5 13500(2.5GHz)","1094500","1094500","1094500","1094000","1094000","1438600","344600","2029.09.30"
"UP","위더스컴퓨터 주식회사","25695808","데스크톱컴퓨터, 위더스컴퓨터, B7T-450N5H116, Intel Core i5 14500(2.6GHz)","1095100","1095100","1095100","1094500","1094500","1443000","348500","2029.09.30"
"UP","주식회사 티원엘에스","25859193","데스크톱컴퓨터, 티원엘에스, TMB-D51900M, Intel Core i5 14500(2.6GHz)","1097000","1097000","1097000","1096000","1096000","1164300","68300","2029.03.18"
"SAME","주식회사 에이치케이시스템","25770755","데스크톱컴퓨터, 에이치케이시스템, HSB5-AX52P0, Intel Core i5 13500(2.5GHz)","1097400","1097400","1097400","1097400","1097400","1097400","0","2029.09.30"
"UP","주식회사 에이치케이시스템","25769817","데스크톱컴퓨터, 에이치케이시스템, HTB5-AX52P0, Intel Core i5 13500(2.5GHz)","1097400","1097400","1097400","1097000","1097000","1097400","400","2029.09.30"
"UP","(주)컴트리","25797456","데스크톱컴퓨터, 컴트리, CS4-E51-Q0001, Intel Core i5 14500(2.6GHz)","1099610","1099610","1099610","1097400","1097400","1099610","2210","2029.09.30"
"UP","주식회사 엔와이컴퓨터","25817157","데스크톱컴퓨터, 엔와이컴퓨터, NY-P147SI00, Intel Core i7 14700(2.1GHz)","1099700","1099700","1099700","1099610","1099610","1376700","277090","2029.09.30"
"UP","(주)한성컴퓨터","25468270","데스크톱컴퓨터, 한성컴퓨터, S13-H561620V0, Intel Core i5 13500(2.5GHz)","1099700","1099700","1099700","1099700","1099700","1476500","376800","2027.08.08"
"UP","(주)한성컴퓨터","25468277","데스크톱컴퓨터, 한성컴퓨터, T13-B571621V0, Intel Core i5 13500(2.5GHz)","1099700","1099700","1099700","1099700","1099700","1476500","376800","2027.08.08"
"UP","주식회사 라인피아","25710512","데스크톱컴퓨터, 라인피아, LP-M713-1651M, Intel Core i7 13700(2.1GHz)","1100000","1100000","1100000","1099700","1099700","1100000","300","2029.09.30"
"UP","주식회사 기린","25661567","데스크톱컴퓨터, 기린, KR176-T4516220, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1100500","1100500","1100500","1100000","1100000","1423500","323500","2029.09.30"
"UP","주식회사누리나루","25748066","데스크톱컴퓨터, 누리나루, NRM-345120, Intel Core i5-13400(2.5GHz)","1101000","1101000","1101000","1100500","1100500","1101000","500","2029.09.30"
"SAME","주식회사누리나루","25748068","데스크톱컴퓨터, 누리나루, NRM-315120, Intel Core i3-13100(3.4GHz)","1101000","1101000","1101000","1101000","1101000","1101000","0","2029.09.30"
"UP","사단법인 한국사회적일자리개발원","24526156","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-S716M51G0, Intel Core i7 12700(2.1GHz)","1101300","1101300","1101300","1101300","1101300","1473100","371800","2029.09.30"
"UP","사단법인 한국사회적일자리개발원","24526185","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B716M51G0, Intel Core i7 12700(2.1GHz)","1101300","1101300","1101300","1101000","1101000","1473100","372100","2029.09.30"
"UP","주식회사 메이커스테크놀로지","25708419","데스크톱컴퓨터, 메이커스테크놀로지, D12502H116V5, Intel Core i5 12500(2.1GHz)","1101600","1101600","1101600","1101300","1101300","1341000","239700","2029.09.30"
"UP","(주)컴트리","25797492","데스크톱컴퓨터, 컴트리, CN4-E51-HK0001, Intel Core i5 14500(2.6GHz)","1104210","1024210","1024210","1024060","1024060","1024210","150","2029.09.30"
"UP","주식회사 서버앤컴퓨터","24589653","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T71625, Intel Core i7 12700(2.1GHz)","1105000","1105000","1105000","1101600","1101600","1105000","3400","2026.04.29"
"UP","주식회사 테트라","25356980","데스크톱컴퓨터, 테트라, T-MDT452T5S16, Intel Core i5 14500(2.6GHz)","1105200","1105200","1105200","1105000","1105000","1298400","193400","2029.09.30"
"UP","(주)한성컴퓨터","25411630","데스크톱컴퓨터, 한성컴퓨터, S13-H561621V5, Intel Core i5 13500(2.5GHz)","1105900","1105900","1105900","1105200","1105200","1445700","340500","2027.08.08"
"UP","주식회사 인비전","25738654","데스크톱컴퓨터, 인비전, IV-M757165, Intel Core i7 14700(2.1GHz)","1106000","1106000","1106000","1105900","1105900","1106000","100","2029.09.30"
"UP","주식회사 티원엘에스","25859203","데스크톱컴퓨터, 티원엘에스, TSB-D51920S, Intel Core i5 14500(2.6GHz)","1106100","1106100","1106100","1106000","1106000","1276600","170600","2029.03.18"
"UP","주식회사 에이치케이시스템","25770775","데스크톱컴퓨터, 에이치케이시스템, HSC4-BX52P0, Intel Core i5 14400(2.5GHz)","1107200","1107200","1107200","1107200","1106100","1107200","1100","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769837","데스크톱컴퓨터, 에이치케이시스템, HTC4-BX52P0, Intel Core i5 14400(2.5GHz)","1107200","1107200","1107200","1106100","1107200","1107200","0","2029.09.30"
"UP","주식회사 리퓨터","25441184","데스크톱컴퓨터, 리퓨터, X3357E4N, Intel Core i5 13500(2.5GHz)","1108000","1108000","1108000","1107200","1107200","1108000","800","2029.09.30"
"SAME","주식회사 리퓨터","25437149","데스크톱컴퓨터, 리퓨터, H4357E4N, Intel Core i5 13500(2.5GHz)","1108000","1108000","1108000","1108000","1108000","1108000","0","2029.09.30"
"UP","주식회사 인텍","25822918","데스크톱컴퓨터, 인텍, ITA176-T4532320, IntelCore i5-14500(2.6GHz)","1108000","1108000","1108000","1108000","1108000","1518000","410000","2029.03.14"
"UP","주식회사 인텍","25822413","데스크톱컴퓨터, 인텍, ITA176-S4532320, IntelCore i5-14500(2.6GHz)","1108000","1108000","1108000","1108000","1108000","1518000","410000","2029.03.14"
"UP","몬스타주식회사","25493397","데스크톱컴퓨터, 몬스타, MPC-M145R16S512, Intel Core i5 14500(5.0GHz)","1108210","1108210","1108210","1108000","1108000","1467210","359210","2027.08.24"
"UP","주식회사 서버앤컴퓨터","24589658","데스크톱컴퓨터, 서버앤컴퓨터, DODE-M71615, Intel Core i7 12700(2.1GHz)","1109000","1109000","1109000","1108210","1108210","1109000","790","2026.04.29"
"UP","사단법인 한국사회적일자리개발원","24526175","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B516M51G0, Intel Core i5 12500(3.0GHz)","1110900","1110900","1110900","1109000","1109000","1536500","427500","2029.09.30"
"UP","(주)유투","25769653","데스크톱컴퓨터, 유투, AS5E2-500/B, AMD Ryzen5 PRO 7645(3.8GHz)","1111000","1111000","1111000","1111000","1111000","1306700","195700","2029.09.30"
"UP","위더스컴퓨터 주식회사","25779569","데스크톱컴퓨터, 위더스컴퓨터, B8S-54N516, Intel Core Ultra 5 225(3.3GHz)","1111000","1111000","1111000","1110900","1110900","1252000","141100","2029.09.30"
"UP","위더스컴퓨터 주식회사","25779563","데스크톱컴퓨터, 위더스컴퓨터, B8L-54N516, Intel Core Ultra 5 225(3.3GHz)","1111000","1111000","1111000","1111000","1111000","1252000","141000","2029.09.30"
"UP","주식회사 엔와이컴퓨터","24925010","데스크톱컴퓨터, 엔와이컴퓨터, NY-C137SI00, Intel Core i7 13700(2.1GHz)","1111500","1111500","1111500","1111000","1111500","1396500","285000","2029.09.30"
"UP","주식회사 엔와이컴퓨터","24924995","데스크톱컴퓨터, 엔와이컴퓨터, NY-E137SI00, Intel Core i7 13700(2.1GHz)","1111500","1111500","1111500","1111500","1111000","1396500","285500","2029.09.30"
"SAME","주식회사 주연테크","25792413","데스크톱컴퓨터, 주연테크, JA-145G1S, Intel Core i5-14500(2.6GHz)","1112000","1112000","1112000","1112000","1112000","1112000","0","2029.09.30"
"UP","주식회사 아이브리지닷컴","25628961","데스크톱컴퓨터, 아이브리지닷컴, M7-X47B-1A2N, i7-14700(2.1GHz)","1112000","1112000","1112000","1111500","1111500","1361000","249500","2028.12.03"
"SAME","주식회사 주연테크","25792434","데스크톱컴퓨터, 주연테크, JA-144G5S2H, Intel Core i5-14400(2.5GHz)","1112200","1112200","1112200","1112200","1112200","1112200","0","2029.09.30"
"UP","주식회사 주연테크","25792384","데스크톱컴퓨터, 주연테크, JS-144G5S2H, Intel Core i5-14400(2.5GHz)","1112200","1112200","1112200","1112000","1112000","1112200","200","2029.09.30"
"UP","네오프랜드(주)","25590582","데스크톱컴퓨터, 네오프랜드, NDI54S4-C05N, Intel Core i5 14500(2.6GHz)","1112800","1112800","1112800","1112200","1112200","1112800","600","2026.08.03"
"UP","(주)유투","25563639","데스크톱컴퓨터, 유투, T5E2-520/F, Intel Core i5 14500(2.6GHz)","1113000","1113000","1113000","1112800","1112800","1403000","290200","2029.09.30"
"UP","주식회사누리나루","25748076","데스크톱컴퓨터, 누리나루, NRS-455120, Intel Core i5-14500(2.6GHz)","1113400","1113400","1113400","1113000","1113000","1113400","400","2029.09.30"
"UP","주식회사 테트라","25088287","데스크톱컴퓨터, 테트라, T-DS371T5S16-P4VNO, Intel Core i7 13700(2.1GHz)","1113800","1113800","1113800","1113400","1113400","1531300","417900","2029.09.30"
"UP","주식회사 주연테크","25792389","데스크톱컴퓨터, 주연테크, JS-145F5S1S, Intel Core i5-14500(2.6GHz)","1114000","1114000","1114000","1113800","1113800","1114000","200","2029.09.30"
"SAME","주식회사 주연테크","25792430","데스크톱컴퓨터, 주연테크, JA-145F5S1S, Intel Core i5-14500(2.6GHz)","1114000","1114000","1114000","1114000","1114000","1114000","0","2029.09.30"
"UP","위메이드 보호작업장","25229320","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F21M5VZ, Intel Core i5 13500(2.5GHz)","1114700","1114700","1114700","1114700","1114000","1395300","281300","2026.07.19"
"UP","위메이드 보호작업장","25229335","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F21M5VZ, Intel Core i5 13500(2.5GHz)","1114700","1114700","1114700","1114000","1114700","1395300","280600","2026.07.19"
"UP","위메이드 보호작업장","25638706","데스크톱컴퓨터, 위메이드 보호작업장, RTS-521M5VZ, Intel Core i5 14500(2.6GHz)","1115000","1115000","1115000","1114700","1114700","1408700","294000","2026.07.19"
"UP","위메이드 보호작업장","25638695","데스크톱컴퓨터, 위메이드 보호작업장, RTM-521M5VZ, Intel Core i5 14500(2.6GHz)","1115000","1115000","1115000","1115000","1115000","1408700","293700","2026.07.19"
"UP","주식회사누리나루","25748060","데스크톱컴퓨터, 누리나루, NRM-375120, Intel Core i7-13700(2.1GHz)","1116000","1116000","1116000","1115000","1115000","1116000","1000","2029.09.30"
"SAME","주식회사누리나루","25745576","데스크톱컴퓨터, 누리나루, NRS-355120, Intel Core i5-13500(2.5GHz)","1116000","1116000","1116000","1116000","1116000","1116000","0","2029.09.30"
"SAME","주식회사 인비전","25738651","데스크톱컴퓨터, 인비전, IV-M755165S1, Intel Core i5 14500(2.6GHz)","1116000","1116000","1116000","1116000","1116000","1116000","0","2029.09.30"
"UP","(주)다컴시스템","25586028","데스크톱컴퓨터, 다컴시스템, MI4DKD-4640BA, Intel Core i5 14500(2.6GHz)","1117000","1117000","1117000","1117000","1116000","1399000","283000","2029.09.30"
